code,estrato,texto,anotador_1,anotador_2,notas
75047061,sintetico,"Agua, azúcares, grenetina, ácido cítrico, saborizante, citrato de sodio y colorantes (amarillo 5 (tartrazina) y amarillo 6). Leyenda precautoria: Elaborado en línea de lácteos. Contiene amarillo 5 (tartrazina).",,,
7622210852052,sintetico,"AZUCAR, HARINA DE TRIGO, ACEITE VEGETAL, GRASA VEGETAL, COCOA, JARABE DE MAIZ DE ALTA FRUCTUOSA, SAL YODADA, BICARBONATO DE SODIO, LECITINA DE SOYA, ACIDO CITRICO, SABORIZANTE ARTIFICIAL (PAY DE LIMON Y VAINILLINA), Y COLORANTE ARTIFICIAL (BETA-CAROTENO-SINTETICO).",,,
75001803,sintetico,"Agua, jugo de naranja, azúcar, ácido citrico, ester de glicerol de madera de rosina, almidón modificado, aceite esencial de naranja, colorantes artificiales carboximetilcelulosa, gorna guar, eritorbato de sodio como antioxidante, 0,03% de benzoato de sodio como conservador, vitaminas A (equivalentes de Retinol), B1 (Tiamina) y C (Acido ascórbico), calcio y hierro. (Amarillo 5 y Amarillo 6)",,,
7500478044221,sintetico,"papa, aceite vegetal, sazonador, maltodextrina, sal yodada, sólidos de la leche, aceite vegetal, grasa vegetal, ácido cítrico, cloruro de potasio, glutamato monosódico, jarabe de maíz, dextrosa, saborizantes idénticos al natural y artificiales, <span class=""allergen"">cebada</span>, chiles, almidón modificado, extracto de levadura, carbonato de sodio, proteína de soya, hidrolizado de levadura, caseinato de sodio, <span class=""allergen"">proteína de leche</span>, hidrolizado de soya, leche entera fermentada, sólidos de soya, guanilato de sodio, inosinato de sodio, ácido láctico, fosfato de potasio, almidón no modificado, tartrazina y sus lacas, amarillo ocaso FCF y sus lacas, silicato de calcio, mono y diglicéridos de ácidos grasos, achiote, ácido fumárico, ácido málico, benzoato de sodio",,,
7506443108868,sintetico,"Leche parcialmente descremada concentrada pasteurizada, preparado de plátano, avena y canela 13% (azúcares añadidos (fructosa y azúcar), plátano, alulosa, avena, almidón modificado, saborizantes, ácido cítrico, canela, pectina, sorbato de potasio, caramelo clase IV, carbonato de calcio amarillo 5 (tartrazina)), inulina, almidón modificado, maltodextrina, lactasa y cultivos lácticos. Contiene: Gluten, leche yamarillo 5 (tartrazina). Puede contener: Nuez, soya, trige, u 1 fresa y sulfitos. Grasa de leche 1,76%. Lactosa &lt;10g/L de conformidad con la NOM-181-SCFI/SAGARPA-2018. DANC CONSENTS EN REFE DECLARACION NUTRIMENTAL POR 100 g: Contenido energética 83 kcal (350,5 kJ); Proteínas (g) 5,3; Grasas totales (g) 1,8, Grasas saturadas (g) 1,1, Grasas trans (mg) 0; Hidratos de carbono disponibles (g) 11,4, Azúcares (g) 7,4, Azúcares añadidos (2; Fibra dietética (g) 1,9; Sodio (mg) 45,4; Calcio (mg) 166,6. Contenido energético por envase: 539,5 kcal (2278,3 kJ). Hecho en México. Danone de México, S.A. de C.V., Av. Irapuato No. 2030, Col. Ciudad Industrial, C.P. 36541, Irapuato, Gto., Mex SA de CV. Urb. Madre Selva, Edif. Avante Penthouse 10-01 10-03 Importado y distribuido en El Salvador por Danone El Salvador, Col. Santa Elena, Antiguo Cuscatlán, La Libertad, El Salvador. Tel +503-21300394. Importado y distribuido en Guatemala por Danone de Guatemala, S.A. 8a. Av. 3-02 zona 3, San Miguel petapa, Guatemala PBX 6670-7800. Danone contigo 55 5292 1096/800 5046900 contacto@danone.com www.danone.com.mx 105576",,,
7501011121997,sintetico,"HOJUELAS DE PAPA DESHIDRATADAS, ACEITE VEGETAL, ALMIDON, HARINA DE ARROZ, AZÚCAR, SAL, MONO Y DIGLICERIDOS, DEXTROSA, LECHE DESCREMADA, <span class=""allergen"">LECITINA DE SOYA</span>, CEBOLLA EN POLVO, SÓLIDOS DE LA LECHE, GLUTAMATO MONOSÓDICO, CREMA, LACTOSA MALTODEXTRINA, SABORIZANTES, ACIDO MALICO, ÁCIDO CÍTRICO, <span class=""allergen"">QUESO</span> (LECHE ENTERA, CULTIVOS LÁCTICOS, SAL, ENZIMAS) SOLIDOS DE JARABE DE MAÍZ, COLORANTES (LACA TARTRAZINA, AZUL BRILLANTE FCF, ROJO ALLURA AC), INOSINATO DE SODIO, GUANILATO DE SODIO.",,,
7506192502689,sintetico,"Sal yodada, glutamato monosodico, fécula de maíz, grasa vegetal hidrogenada, carne y grasa de pollo (5%), azúcar, cebolla, extracto de levadura, proteína vegetal hidrolizada de soya, saborizante idéntico al natural, ajo, ácido cítrico, silicato de calcio, perejil, saborizante idéntico al natural a pollos de Campo, inosinato de  sodio, guanilato de sodio, pimienta, colorante natural (color caramelo  clase IV), agua, colorantes artificiales (amarillo 5 [tartrazina], amarillo 6), Contiene trazas de <span class=""allergen"">huevo</span>,<span class=""allergen"">leche</span>, <span class=""allergen"">sulfitos</span> y <span class=""allergen"">gluten</span>,",,,
7622210577061,sintetico,"RMENTAL
L33dE prodtal
Canti p0r tm
D kcal (0 KJ)
TANGcontigo todos los dias
NGREDENTES Maltodextrina. ácido cica dtrato de s,
EucOrantes artificiales (aspartame* 3 g/100 &y ac-sulfame po Ast
Bi00 g. Colorantes (caramelo clase IV. doxido ce titanio,1ar lo
SO FE, tartrazina y rojo allura A0, saborizante artincia atura. a
UEBarindo, dióxido de silicio. DUlDa de frute), 80 kantana y
O mg äcivascórbico (vitamina O).
0g
10 mg
Por porción:
(15 % del VNRI
ELENVASE
FENILCETONÚRICOS: CONTIENE FENILALANNA
UB UCCOONES DE PREPARACIÓN: Disuelva el contenido de este sohre an
AUns de agua fria, previamente hervida o embotelada. Agite hasta
disolver completamente.
NO NECESTA AZÚCAR
CONSÉRVESE EN LUGAR
FRESCO Y SECO
eferencia para la Sin calorias
on de bebida
5SA-2010
Hecho en México por Mondelez México,
LAMBIENTE. S.deR.L. de CN., AV. 18 de Noviembre
ABASURA. 11028, Caming a Manzanilla, CP. 72304,
05045786:
Puebla, Pue., Mexico
7622210577061",,,
7501011130272,sintetico,"MAIZ NEXTAMALIZADO, ACEITE VEGETAL, SAZONADOR [MALTODEXTRINA, ÁCIDO CITRICO, SAL YODADA, CLORURO DE POTASIO SABORIZANTES NATURALES, IDENTICOS AL NATURAL Y ARTIFICIALES (CONTIENEN <span class=""allergen"">CEBADA</span>), GLUTAMATO MONOSÓDICO, PROTEÍNA VEGETAL HIDROLIZADA DE SOYA Y MAIZ, AZUCARES AÑADIDOS (AZÚCAR, ROJO ALLURA ACY SUS LACAS, <span class=""allergen"">QUESOS</span>, ESPECIAS, ÁCIDO FUMARICO, BICARBONATO DE SODIO ACIDO ACETICO, ÁCIDO MALICO, ACEITE VEGETAL, GUANILATO DE SOCIO, INOSINATO DE SODIO, ESTEARATO DE CALCIO, DIOXIDO DE SILICIO, GOMA ARABIGA, FOSFATO DE POTASIO, AMARILLO OCASO FOF Y SUS LACAS, GRASA BUTIRICA, ACIDO LÁCTICO, TOCOFEROLES, CARAMELO CLASE IN, FOSFATO DE CALCIO, HIDROLIZADO DE LEVADURA, TARTRAZINA Y SUS LACAS, ACHIOTE SABORIZANTES NATURALES E IDENTICOS AL NATURAL.",,,
7501032395605,sintetico,"Leche descremada pasteurizada y/o reconstituida pasteurizado de vaca 16% de preparado de fruto orandano, azucares, almidón modificado, saborizante, citrato de sodio, sorbato de potasio, acido citrico, sucralosa(4,5m/100) y colorantes arficiales rojo 40 y azul ) crema azucar solidos de leche, almidon modificado, grenetina,y cultivos lacticos",,,
0511389500000,sintetico,"Azúcares añadidos: (Azúcar, jarabe de glucosa). Aceite vegetal hidrogenado. Ácido cítrico. Dextrina.Almidón modificado.
Saborizantes: (Naturales, idénticos al natural y artificiales).Citrato de sodio. Cera de carnauba.

Colorantes:
Amarillo 5 (Tartrazina)
Rojo 40
Amarillo 6
Azul 2
Dióxido de titanio
Azul 1",,,
7501020537383,sintetico,"Mezcla de Quesos (Leche entera pasteurizada de vaca, Sal yodada, Cultivos lácticos y Enzimas), Aqua, Proteina ladea, Leche de vaca descremada en polvo, Sólidos de la leche, Citrato de sodio (Regulador de acidez), Saborizante natural Azúcares afñadidos (Dextrosa), Sal yodada, Acido citrico (Acidulante), Acido sorbico (Conservador), Fosfato de sodio (Emulsificante), Anaranjado alimentos 6. Anaranjado alimentos 5 (Colorantes). Contiene: Leche. Puede contener: Soya. Grasa de leche: 15% min. Proteina de leche: 17,5% min. Humedad: 57% máx",,,
7501761848847,sintetico,"HOJUELAS DE AVENA DE GRANO ENTERO, MALTODEXTRINA, CREMA VEGETAL (ACEITE VEGETAL, MALTODEXTRINA, SOLIDOS DE LA LECHE, CASEINATOS, FOSFATO HIDROGENADO DIPOTASICO, TOCOFEROLES, DIOXIDO DE SILICIO, ACIDO ASCORBICO), HOJUELAS DE MANZANA SABOR FRESA (MANZANA, SABORIZANTE, ESTEARATO DE CALCIO, ACIDO CITRICO, ROJO ALLURA AC, SULFITO DE SODIO), VITAMINAS Y MINERALES (CALCIO, HIERRO, VITAMINA A. NIACINA,, VITAMINA B6, VITAMINA B2, VITAMINA B1, ACIDO FOLICO), FOSFATO TRICALCICO, SABORIZANTES, ACIDO CITRICO, SUCRALOSA (0,03 g/100g de producto). ESTE PRODUCTO CONTIENE GLUTEN (AVENA) Y LECHE. ELABORADO EN EQUIPO QUE PROCESA PRODUCTOS CON TRIGO, SOYA, HUEVO, NUECES DE ÁRBOLES, CACAHUATE Y COCO.",,,
7502277101181,sintetico,"Vinagre, agua, sazonador pimienta limón (azúcares añadidos (limón en polvo), pimienta negra, sal de mar, ajo, cebolla, ácido cítrico, tartrazina), mezcla de chiles aceite vegetal, especias, sal yodada, ácido ditrico, goma xantana, benzoato de sodio.",,,
7501030461296,sintetico,"Grasa y aceite vegetal, azúcar, harina de trigo (gluten), maltodextrina, leche reconstituída (7%), saborizante artificial y natural, lecitina de soya, zinc, hierro, vitamina A, bicarbonato de sodio, sal yodada, rojo 3, azul 1, rojo 40",,,
7501054901297,sintetico,"Harina de maíz nixtamalizado, aceite vegetal, sal, saborizantes naturales (oleorresina de chile chipotle, oleorresina de capsicum), colorantes artificiales (amarillo 5, amarillo 6, rojo 40).",,,
7501030471554,sintetico,"Informacion Nutrimental. Tamano de porcion: 1 pieza (10,5 g). Porciones por envase: 36, Cantidad por Porcion, Contenido Energetico: 54 Cal (227 kJ), Grasas (Lipidos): 2 g, Grasa Saturada 0,6 g,
Grasa Trans 0 g, Grasa Monoinsaturada 1 g, Grasa Poliinsaturada 0,4 g, Colesterol: 0 mg, Sodio: 25 mg, Carbohidratos disponibles: 8 g, Azucares:3 g, Fibra dietetica: 0 g, Proteinas: 1 g, (%VNR):
Vitamina A 6%, Zinc 6%, Hierro 4%, Vitamina B1 2%, Vitamina B2 2%, Acido Folico 2%, Yodo 2%. Porcentajes de Valores Nutrimentales de Referencia (%VNR) de acuerdo a la
NOM-051-SCF/SSA1-2010.
INGREDIENTES: HARINA DE TRIGO (GLUTEN), RELLENO SABOR MOUSSE DE LIMON (35%)[AZUCAR, ACEITE VEGETAL, SOLIDOS DE LA LECHE, JARABE DE MAIZ, LECHE, ALMIDON, DIOXIDO DE
TITANIO, LACA AMARILLO 5, LACA AZUL 1, SABORIZANTE NATURAL, ACIDO CITRICO, LECITINA DE SOYA), AZUCAR, GRASA VEGETAL, LECHE, JARABE DE MAIZ DE ALTA FRUCTOSA, HUEVO,
SAL YODADA, BICARBONATO DE SODIO, LECITINA DE SOYA, HIERRO, ZINC, VITAMINA A, SABORIZANTE ARTIFICIAL, BENZOATO DE SODIO, TBHQ, PALMITATO DE ASCORBILO Y
TOCOFEROLES. PUEDE CONTENER: AJONJOL0, NUEZ, ALMENDRA, COCO, CACAHUATE. ELABORADO POR: BIMBO, S.A. DE C.V., MIMOSAS No. 117 COL. SANTA MARIA INSURGENTES,
DELEGACION CUAUHTEMOC, CIUDAD DE MEXICO, C.P. 06430. � MARCAS REGISTRADAS, D.R. � 2018, UTILIZADOS BAJO LICENCIA DE GRUPO BIMBO S.A.B. DE C.V. PROLONGACION PASEO
DE LA REFORMA No. 1000 COLONIA PENA BLANCA SANTA FE, CIUDAD DE MEXICO. C.P. 01210. HECHO EN MEXICO.CONSERVESE EN UN LUGAR SECO Y FRESCO.",,,
7500525199010,sintetico,"PUEDE CONTENER: TRAZAS
Por 100 g
CONTIENE: INGREDIENTES DE TRIO (GLUTEN),
Grasas Saturadas
Grasas Trans
19
Conte
INGREDIENTES: Harina de trigo, azucares anadidos
(aricar, jarabe de maiz), grasa vegetal hidrogenada, sal
Vodada, lecitina de soya, agentes leudantes (bicarbonato
esodio, bicarbonato de amonio), saborizartes artificiales,
Nolor caramelo clase IV y metabisulfito de sodio
CONTIENE: INGREDIENTES DE TRI (GLUTEN),
SULFITOS Y SOYA.
PUEDE
COLORANTE AMARILLO 5.
CONTENER: TRAZAS
DE LECHE
ISTRO ALFA A CV
uDO PARA: OPERADORA DE SI",,,
7501020537390,sintetico,"Mezcla de quesos (leche entera pasteurizada de vaca, sal yodada, cultivo láctico y enzimas), agua, grasa butírica, proteína láctea, sólidos de leche, leche descremada en polvo, citrato de sodio (regulador de acidez), sal yodada, ácido cítrico (conservador), saborizante natural y artificial, anaranjado alimentos 6, anaranjado 5 (colorantes), leticina de soya.",,,
7501073839892,sintetico,"Agua mineral, fructosa, ácido cítrico, concentrado peñafiel limonada con jugo, saborizantes naturales e idénticos al natural, sorbato de potasio, benzoato de sodio, EDTA colorante artificial amarillo 5.",,,
7501349011960,sintetico,"Agua purificada, Cloruro de potasio, Ácido citrico, Cloruro de sodio, saborizante artificial a uva, saborizante natural, Cloruro de magnesio, Cloruro de calcio, Sucralosa (9.6 mg/100 mL), Acesulfame K (4.8 mg/100 mL), Colorante rojo No. 40 FD&C, Colorante azul No. 1 FD&C. 2024.08.31 11:36",,,
7501011181762,sintetico,"Agua, Ácido cítrico, Polifosfato de sodio, Concentrado Be light sabor Toronja, Citrato de sodio, Aspartame y Acesulfame K (Mezcla: 30 mg/100g de producto), Sorbato de potasio, Goma xantna, Goma ester,EDTA de calcio, Ácido ascorbico,  Amarillo ocaso FCF, Rojo allura AC.",,,
7501011155008,sintetico,"CHEETOS POFFS@ BOTANA DE CEREAL DE MAÍZ CON SABOR QUESO, REDUCIDA EN GRASA SATURADA. CEREAL DE MAIZ DE GRANO ENTERO (CON GERMEN Y CASCARILLA) (27%), CEREAL DE MAIZ, ACEITE VEGETAL CONTIENE TBH), CONDIMENTO (MALTODEXTRINA, QUESO,SOLIDOS DE LA LECHE, SAL YODADA, ALMDON DE MAIZ,SABORIZANTE, GRASA VEGETAL, AMARILLO OCASO FCF, GLUTAMATO MONOSÓDICO, TARTRAZINA GASA BUTIRICA, ACIDO DE SILICIO, ACHIOTE, LECHE EN POLVO, ACIDO CITRICO,CLORURO DE POTASIO, FOSEFATO DESODIO FOSFATO DE POTASIO, FOSFATO TRICÁLCICO, ÁCIDO LÁCTICO, CITRATO DE SODIO, LECITINA DE SOYA, GUANILATO DE SODIO, NOSINATO DE SODIO, SORBATO DE POTASIO, ÁCIDO FUMÁRICO, ACIDO MÁLICO, MANTOL (0,02h DE CONDIMENTO, AMARILO OCASO FCF CHEETOS@ PALOMITAS PALOMITAS DE MAÍZ CON SABOR QUESO. INGREDIENTES: MAIZ PALOMERO, ACEITE VEGETAL (CONTIENE TBHQ), CONDIMENTO [SÓLIDOS DE LA MALIODEXTRINA, ACEITE VEGETAL SAL YODADA. SABORIZANTE (CONTIENE INGREDIENTES DE GLUTEN (QUESO, ALMIDON MODIFICADO, LECHE EN POLVO, HIDROLIADO DE LEVADURA GLUTAMATO MONOSODICO ASEINATO DE SODIO, FOSFATO DE SODIO. FOSFATO DE POTASIO, FOSFATO TRICALOCO, DIOXIDO DE SILICO ACIDO LACTICO, AMARILLO OCASO FCF, GRASA BUTRICA, PROTENA DE SOYA, TARTRAZINA CREMADA, MANTECA VEGETAL, ESPECIAS, JARABE DE MAÍZ, ACHIOTE GOMA ARÁBIGA, CLORURO DE DE MANTEQUILLA, LECITINA DE SOYA, CREMA DULCE, SORBATO DE POTASIO, TRIACETINA MOWOGUE 7 DE ACIDOS GRASOS. PROPILENGLICOL, BENZOATO DE SODIO,BHT. CRUITOS@ WG QUESO FRITURAS DE HARINA DE MAÍZ NIXTAMALIZADO CON CHILE Y QUESO. INGREDIENTES: HARINA DE MAIZ NIXTAMALIZADO DE GRANO ENTERO (CON GERMEN:Y CASCRILA ),A VEGETAL (CONTIENE TBHQ), CONDIMENTO [MALTODENTRINA, SAL YODADA, SÓLDOS DE MAÍZ CHILES GLUTAMATO MONOSÓDICO, ACIDO CÍTRICO, SUERO DE QUESO, ESPECIAS, ACEITE VEGETAL, QUESO PROTEINA LACTEA, SABORIANTES, PROTEÍNA VEGETAL HIDROLIZADA DE SOYA, BUTRICA, GUANILATO DE SODIO, AMARILLO OCASO FCF,LACTOSA, DIOXIDO DE SILICO, HDROUAOE ACIDO LACTICO,JARABE DE MAIZ, FOSFATO TRICALCICO, FOSFATO DE POTASIO, FOSFATO DE SOO T DEXTROSA, GOMA XANTANA, CARAMELO CLASE IV, GOMA ARABIGA, CASEINATO DE SODIO, LECHE AL DE MAIZ, ROJO ALLURA ACIDO NITRATO DE SODIO, CREMA, ACIDO ACETICO, DIACETATO DE SODIO,MONO Y ÁCIDOS GRASOS, CULTIVOS LÁCTEOS, ENZIMAS, AZUL BRILLANTE FCF, LECTINA DE SOYA, SORBATO DE POTACIO ACIDO MALICO, MANITOL (0.0 /100 EN CONDIMENTO AZUCAR, BICARBONATO DE POTASIO. DORITOS 3D' FRITURA TRIDIMENSIONAL DEHARINA DE MAÍZ NIXTAMALIZADO SABOR QUESO. INGREDIENTES: HARINA DE MAIZ, CONDIMENTO (MALTODEXTRINA, SAL YODADA, SABORIZANTES,ESPECIAS QUESOS, HARINA DE TRIGO, GRASA VEGETAL SÓLIDOS DE LA LECHE, AZÚCAR TOMATE PROTEINA VEGETAL HIDROLIZADA DE SOYA Y DE MAIZ, PROTEÍNA LACTEA, DIOXIDO DE SILICIO, LECHE DESCREMADA, GLUTAMANO MONOSODICO, GRASA BUTIRICA, ACIDO LÁCTICO, ACIDO CÍTRICO, AMARILLO OCASO FCF, CARAMELO CLASEN ALMIDON MODIFICADO, FOSFATO DE POTASIO, FOSFATO TRICÁLCACO, MAÍZ, TARTRAZINA, GUANILATO DE INOSINATO DE SODIO, ACEITE VEGETAL CULTIVOS LACTEOS, SILICATO DE CALCIO, CREMA DULCE, HIDROLIZAN DE LEVADURA ESTEARATO DE CALCIO, ACIDO FUAAMCO, ACIDOMALICO,MANITOL (0,08g/100 HIDROXIDO DE SODIO, SAL YODADA, AZUCAR, BICARRONATO DE SODIO, TARTRAZINA, AMARILLO OCASO MOGLICERIDOS ACETILADOS.",,,
0722776005606,sintetico,"Reguladores de acidez (ácido ctrico y citrato trisódico), agente de volumen (maltodextrina) edulcorantes (SUCRALOSA (3,57 g/100 g) y ACESULFAME POTÁSICO (0,71 g/100 g)], saborizante idéntico al natural, colorantes (dióxido de titanio, TARTRAZINA Y AMARILLO OCASO FCF) y antiaglutinante (dióxido de silicio amorfo).",,,
7501011154865,sintetico,"SABRITONES RODACAS FRITURAS DE HARINA DE TRIGO CON SABOR LIMÓN. INGREDIENTES: HARINA DE TRIGO, ACEITE VEGETAL (CONTIENE TBHO), CONDIMENTO MATODETRINA SAL YODADA, ACIDO CITRICO, AZUCAR, ALMIDON MODIFICADO JUGO DE LIMON, SABORIZANTES, ACEITE VEGETAL, TARTRAZINA, ALMIDON, SAL YODADA BICARBONATO DE SODIO, TARTRAZINA, AMARILLO OCASO FCF CRUJITOS FLAMIN HOT FRITURAS DE HARINA DE MAIZ NIXTAMALIZADO CON SABORES DE QUESO, CHILEY LIMON INGREDIENTES: HARINA DE MAIZ NIXTAMALIZADO DE GRANO ENTERO (CON GERMEN YCSCARILA (62%), ACEITE VEGETAL(CONTIENE TBH), CONDIMENTO [MALTODENTRINA SAL YODADA, ACIDO CITRICO, AZÚCAR, GLUTAMATO MONOSÓDICO, PROTEINA VEGETAL. HIDROLIZADA DE SOYA, <span class=""allergen"">QUESOS</span>, LACA ROJO ALLURA AC, ESPECIAS, DIACETATO DE SODIO SABORIZANTES, ACEITE VEGETAL, CARAMELO CLASE IV, HIDROLIZADO DE LEVADURA DIOXIDO DE SILICIO, SILICATO DE CALCIO, INOSINATO DE SODIO, GUANILATO DE SODIO COMA ARABIGA, ACIDO ACÉTICO, SAL DE MAR. ALMIDÓN MODIFICADO, SOLIDOS LECHE METATO DE SODIO,LACA AMARILLO OCASO FCF,TOCOFEROLES, TARTRAZWA ACAR, BICARBOMATO DE POTASIO, SAL DE MAR, TARTRAZINA, AMARILLO 0CASOFE CONTIENE INGREDIENTES DE LECHEY SOYA. CHURUMAIS FRITURAS DE HARINA DE MAIZ NIXTAMALIZADO CON CHILEY SABOR LIMON INGREDIENTES: HARINA DE MAIZ NIXTAMALIZADO, ACEITE VEGETAL (CONTIENE OLEORESINA DE PAPRIKA, ACEITE VEGETAL ALMIDÓN MODIFICADO. IUGO DE AMAK CONDIMENTO JCHILES, SAL YODADA, MALTODEXTRINA, ACIDO CÍTRICO, DEXTROSA SABORIZANTES CARAMELO CLASE I, CARAMELO CLASE IV), ACHIOTE CHEETOS POFFS BOTANA DE CREAL DE MAÍZ CON SABORES QUESO Y CHILE REDUCIDA EN GRASAT CEREAL DE MAIZ GRANO ENTERO(CON GERMEN Y CASCARILA CEREAL DE MAIZ, ACEITE VEGETAL (CONTIENE TBHQ), CONDIMENTO (MALTODEXTROSA (<span class=""allergen"">QUESO</span>,SOLIDOS DE LA LECHE SAL YODADA. ALMIDÓN DE MAIZ, SABORIZANTE AMARILO OCASO FCF CLUTAMATO MONOSÓDICO, TARTRAZINA POLVO ÁCIDO CÍTRICO, CLORURO DE FOSFATO DE SODIO, FOSFATO DE POTASIO, FOSFATO TRICALCICO, ACIDO LA CTRATO DE SODIO, LECTINA DE SOYA, GUANILATO DE SODIO, INOSINATO DE SO SORBATO DE POTASIO, ACIDO FUMÁRICO, ÁCIDO MÁLICO, MANITOL (02 VE CONDIMENTOJ AMARILLO OCASO FCF.",,,
0650240074455,sintetico,"Agua, minerales (citrato de sodio, lactato de calcio, cloruro de potasio, cloruro de sodio, lactato de magnesio, gluconato de calcio, gluconato de zinc), Regulador de la acidez (ácido cítrico), conservadores (sorbato de potasio y benzoato de sodio), estabilizante (goma xantana), Saborizantes idénticos al natural y naturales a Uva y Mora Azul, edulcorantes (acesulfame de potasio (7 mg/100ml) y sucralosa (7 mg/100ml, Emulsionantes (Octenilsuccionato sódico de almidón y Acetato isobutirato de sacarosa), colorantes (Tartrazina y Azul brillante FCF).",,,
0041800490004,sintetico,"AGUA FRADA, JARABE DE MAÍZ DE ALTA FRUCTOSA, JUGO CONCENTRADO DE MANZANA 8 % ACIDO CÍTRICO, JUGO CONCENTRADO DE PIÑA 1% Y JUGO CONCENTRADO DE CEREZA 1%, GOMA ACACIA, GOMA ESTER, SABORIZANTE NATURAL Y ARTIFICIAL, ÁCIDO ASCORBICO CITRATO DE SODIO, ROJO 40.",,,
7501031307241,sintetico,"AGUA JARABE DE MAIZ DE ALTA FRUCTOSA, JUGO DE CONCENTRADO DE MANZANA (2%) ACIDO CITRICO, GOMA XANTANA, HEXAMETAFOSFATO DE SODIO, ACESULFAME K DE PRODUCTO 31ML/100g) ACETATO ISOBUTIRATO DE SACAROSA, BENZOATO DE ODO SORBATO DE POTASIO, ALMIDÓN DE MAÍZ MODIFICADO, SABORIZANTE ARTIFICIAL SABOR CONGA (SABOR A GUAYABA, FRESA Y PINA), ESTER DE GLICEROL DE GOMA ROSINA, ROJO ALLURA AC, AMARILLO NO. 5 FD&C, VITAMINA VITAMINA B6 (PIRIDOXINA), VITAMINA B12 (COBALAMINA).",,,
7802225426336,sintetico,"AZÚCAR, MEZCLA DE GRASA VEGETAL (PALMA, SHEA, PALMISTE), CACAO EN POLVO, LECHE DESCREMADA EN POLVO, <span class=""allergen"">SUERO DE LECHE</span>, EMULSIONANTE (<span class=""allergen"">LECITINA DE SOYA</span>), COLORANTES (DIÓXIDO DE TITANIO (E171), ROJO ALLURA AC (E129), TARTRAZINA (E102), AMARILLO OCASO (E110), INDIGOTINA (E132), AZUL BRILLANTE FCF (E133)), ESPESANTE (GOMA ARÁBIGA), SABORIZANTE IDÉNTICO A NATURAL, JARABE DE GLUCOSA, GLASEANTE (GOMA LACA, CERA CARNAUBA), MALTODEXTRINA.",,,
7500326103339,sintetico,"Aqua carbonatada, azucar ylo fructosa,concentrado sabor sangria, saborizantes naturales acido citrico, caramelo clase IV, benzoato de sodio como conservador colorantes artificiales (Rojo Allura AC y Azul Brillante FCF).",,,
7501040092879,sintetico,"Descremada Pasteurizada Estandariza - da, Preparado de Fruta 4.5% (Frutas 11% (Fresa, Frambuesa, Zarzamora, Mora Azul), Almidón Modificado, Saborizantes, Ácido Cítrico, Sorbato de Potasio, Benzoato de Sodio, Rojo 40, Azul 1), Azúcares Añadidos (Azúcar), Saborizantes, Enzimas, Cultivos Lácticos, Cultivos Probióticos y Cultivos de origen Griego. Contiene: Leche. Puede contener: Gluten (Trigo y Avena), Nueces. Contiene 1.5% Grasa de Leche. *Contiene 3 veces más Proteína que Yoplait Beber Fresa con 1.7g de proteína. *12 g de proteina por envase. Hecho con cultivos de origen Griego.",,,
7503014785145,sintetico,"Mango deshidratado (azúcares añadidos jarabe de azúcar 50%), sémola de trigo 20%), goma arábiga, sal, chile en polvo, azúcares añadidos (azúcar refinada), rojo #40, amarillo #6, sabor a mango, ácido citrico y benzoato de sodio Contiene: trigo (gluten). Puede contener: cacahuate, sulfitos y nueces de árbol.",,,
7500478002801,sintetico,"Azúcar, harina de trigo, grasa vegetal (contiene antioxidante TBHQ), cocoa, sólidos de la leche, almidón, saborizantes, sal yodada, lecitina de soya, colorantes (caramelo clase IV, y sus lacas, amarillo ocaso FCF y sus lacas, indigotina y sus lacas, tartrazia, azul brillante FCF)",,,
7501040094453,sintetico,"Yoghurt (leche descremada pasteurizada, azúcar, concentrado de proteína de leche, crema, leche descremada deshidratada, acesulfame k (15m/100g de yoghurt), y cultivos lácticos). Preparado: 4,5% (azúcar, quinoa (5%), amaranto (4%), almidón modificado, ácido cítrico, sorbato de potasio y/o benzoato de sodio, sabor amaranto-quinoa-miel, miel de abeja 3%, colorantes (Amarillo 6) y Estevia 50mg/100g)). Contiene 0,8% frasa de leche. *Contiene 3 veces más proteína que yoplait beber fresa. Elaborado en línea donde se procesa nuez, avena y trigo (gluten).",,,
7501055342198,sintetico,"nerodientes Agua, azicares, concentrado del Valle Frut citrus punch, 2% de jugo de narania
acdo citrico, hexametafosfato de sodio, sorbato de potasio, acido ascorbico, mezola de
esfame Ky sucralosa (12 mg/ 100 g), EDTA disodico calcico, glucosidos de estevel
A5 mg/ 100 gl amarillo 5, amarilo 6, benzoato de sodio, vitamina B1 (tiamina, itamina
oi 40. Elaborado para Jugos del Valle, S.A.PI. de C.V. Insurgentes
ntretan Edo. de Mexico, C.P. 54600. Hecho en Mexico. Del Valle Frut es una merea
Morkon SAPI. de C.V. D.R. JDV Markco, S.A.P.I. de C.V. 2012
Tomann da la DArnin
86L2",,,
